idindikator;IDTer;nTer;IDTuristi;nTuristi;IDVrPod;nVrPod;mes;god;vrednost;idJedinicaMere;nJedinicaMere;nIzvorI;Indikator;IDStatusPodatka;nStatusPodatka
2201IND01;RS121;Западнобачка област;0;Укупно;1;број;00;2014;15489;;;РЗС;Доласци туриста - годишњи подаци;A;Коначан податак
2201IND01;RS121;Западнобачка област;0;Укупно;2;индекси (2010 = 100);00;2014;87.1;;;РЗС;Доласци туриста - годишњи подаци;A;Коначан податак
2201IND01;RS121;Западнобачка област;1;Домаћи;1;број;00;2014;10958;;;РЗС;Доласци туриста - годишњи подаци;A;Коначан податак
2201IND01;RS121;Западнобачка област;1;Домаћи;2;индекси (2010 = 100);00;2014;84.4;;;РЗС;Доласци туриста - годишњи подаци;A;Коначан податак
2201IND01;RS121;Западнобачка област;2;Страни;1;број;00;2014;4531;;;РЗС;Доласци туриста - годишњи подаци;A;Коначан податак
2201IND01;RS121;Западнобачка област;2;Страни;2;индекси (2010 = 100);00;2014;94.3;;;РЗС;Доласци туриста - годишњи подаци;A;Коначан податак
2201IND01;RS122;Јужнобанатска област;0;Укупно;1;број;00;2014;19068;;;РЗС;Доласци туриста - годишњи подаци;A;Коначан податак
2201IND01;RS122;Јужнобанатска област;0;Укупно;2;индекси (2010 = 100);00;2014;82.2;;;РЗС;Доласци туриста - годишњи подаци;A;Коначан податак
2201IND01;RS122;Јужнобанатска област;1;Домаћи;1;број;00;2014;13676;;;РЗС;Доласци туриста - годишњи подаци;A;Коначан податак
2201IND01;RS122;Јужнобанатска област;1;Домаћи;2;индекси (2010 = 100);00;2014;81;;;РЗС;Доласци туриста - годишњи подаци;A;Коначан податак
2201IND01;RS122;Јужнобанатска област;2;Страни;1;број;00;2014;5392;;;РЗС;Доласци туриста - годишњи подаци;A;Коначан податак
2201IND01;RS122;Јужнобанатска област;2;Страни;2;индекси (2010 = 100);00;2014;85.4;;;РЗС;Доласци туриста - годишњи подаци;A;Коначан податак
2201IND01;RS123;Јужнобачка област;0;Укупно;1;број;00;2014;167044;;;РЗС;Доласци туриста - годишњи подаци;A;Коначан податак
2201IND01;RS123;Јужнобачка област;0;Укупно;2;индекси (2010 = 100);00;2014;157.5;;;РЗС;Доласци туриста - годишњи подаци;A;Коначан податак
2201IND01;RS123;Јужнобачка област;1;Домаћи;1;број;00;2014;71572;;;РЗС;Доласци туриста - годишњи подаци;A;Коначан податак
2201IND01;RS123;Јужнобачка област;1;Домаћи;2;индекси (2010 = 100);00;2014;140.1;;;РЗС;Доласци туриста - годишњи подаци;A;Коначан податак
2201IND01;RS123;Јужнобачка област;2;Страни;1;број;00;2014;95472;;;РЗС;Доласци туриста - годишњи подаци;A;Коначан податак
2201IND01;RS123;Јужнобачка област;2;Страни;2;индекси (2010 = 100);00;2014;173.8;;;РЗС;Доласци туриста - годишњи подаци;A;Коначан податак
2201IND01;RS124;Севернобанатска област;0;Укупно;1;број;00;2014;22911;;;РЗС;Доласци туриста - годишњи подаци;A;Коначан податак
2201IND01;RS124;Севернобанатска област;0;Укупно;2;индекси (2010 = 100);00;2014;90.6;;;РЗС;Доласци туриста - годишњи подаци;A;Коначан податак
2201IND01;RS124;Севернобанатска област;1;Домаћи;1;број;00;2014;15530;;;РЗС;Доласци туриста - годишњи подаци;A;Коначан податак
2201IND01;RS124;Севернобанатска област;1;Домаћи;2;индекси (2010 = 100);00;2014;82.1;;;РЗС;Доласци туриста - годишњи подаци;A;Коначан податак
2201IND01;RS124;Севернобанатска област;2;Страни;1;број;00;2014;7381;;;РЗС;Доласци туриста - годишњи подаци;A;Коначан податак
2201IND01;RS124;Севернобанатска област;2;Страни;2;индекси (2010 = 100);00;2014;116.2;;;РЗС;Доласци туриста - годишњи подаци;A;Коначан податак
2201IND01;RS125;Севернобачка област;0;Укупно;1;број;00;2014;81605;;;РЗС;Доласци туриста - годишњи подаци;A;Коначан податак
2201IND01;RS125;Севернобачка област;0;Укупно;2;индекси (2010 = 100);00;2014;141.5;;;РЗС;Доласци туриста - годишњи подаци;A;Коначан податак
2201IND01;RS125;Севернобачка област;1;Домаћи;1;број;00;2014;50578;;;РЗС;Доласци туриста - годишњи подаци;A;Коначан податак
2201IND01;RS125;Севернобачка област;1;Домаћи;2;индекси (2010 = 100);00;2014;124.8;;;РЗС;Доласци туриста - годишњи подаци;A;Коначан податак
2201IND01;RS125;Севернобачка област;2;Страни;1;број;00;2014;31027;;;РЗС;Доласци туриста - годишњи подаци;A;Коначан податак
2201IND01;RS125;Севернобачка област;2;Страни;2;индекси (2010 = 100);00;2014;180.7;;;РЗС;Доласци туриста - годишњи подаци;A;Коначан податак
2201IND01;RS126;Средњобанатска област;0;Укупно;1;број;00;2014;19698;;;РЗС;Доласци туриста - годишњи подаци;A;Коначан податак
2201IND01;RS126;Средњобанатска област;0;Укупно;2;индекси (2010 = 100);00;2014;93.2;;;РЗС;Доласци туриста - годишњи подаци;A;Коначан податак
2201IND01;RS126;Средњобанатска област;1;Домаћи;1;број;00;2014;12805;;;РЗС;Доласци туриста - годишњи подаци;A;Коначан податак
2201IND01;RS126;Средњобанатска област;1;Домаћи;2;индекси (2010 = 100);00;2014;87.2;;;РЗС;Доласци туриста - годишњи подаци;A;Коначан податак
2201IND01;RS126;Средњобанатска област;2;Страни;1;број;00;2014;6893;;;РЗС;Доласци туриста - годишњи подаци;A;Коначан податак
2201IND01;RS126;Средњобанатска област;2;Страни;2;индекси (2010 = 100);00;2014;106.8;;;РЗС;Доласци туриста - годишњи подаци;A;Коначан податак
2201IND01;RS127;Сремска област;0;Укупно;1;број;00;2014;45675;;;РЗС;Доласци туриста - годишњи подаци;A;Коначан податак
2201IND01;RS127;Сремска област;0;Укупно;2;индекси (2010 = 100);00;2014;148.7;;;РЗС;Доласци туриста - годишњи подаци;A;Коначан податак
